,label,values
11148,neg,0.595
11149,neu,0.405
11150,pos,0.0
11151,compound,-0.6597
11152,neg,0.329
11153,neu,0.505
11154,pos,0.166
11155,compound,-0.7783
11156,neg,0.237
11157,neu,0.538
11158,pos,0.226
11159,compound,-0.0516
11160,neg,0.0
11161,neu,1.0
11162,pos,0.0
11163,compound,0.0
11164,neg,0.0
11165,neu,1.0
11166,pos,0.0
11167,compound,0.0
11168,neg,0.0
11169,neu,0.426
11170,pos,0.574
11171,compound,0.4019
11172,neg,0.0
11173,neu,1.0
11174,pos,0.0
11175,compound,0.0
11176,neg,0.0
11177,neu,0.903
11178,pos,0.097
11179,compound,0.128
11180,neg,0.0
11181,neu,1.0
11182,pos,0.0
11183,compound,0.0
11184,neg,0.0
11185,neu,0.743
11186,pos,0.257
11187,compound,0.5423
11188,neg,0.0
11189,neu,1.0
11190,pos,0.0
11191,compound,0.0
11192,neg,0.714
11193,neu,0.286
11194,pos,0.0
11195,compound,-0.3612
11196,neg,0.0
11197,neu,1.0
11198,pos,0.0
11199,compound,0.0
11200,neg,0.101
11201,neu,0.783
11202,pos,0.115
11203,compound,0.0772
11204,neg,0.0
11205,neu,1.0
11206,pos,0.0
11207,compound,0.0
11208,neg,0.0
11209,neu,1.0
11210,pos,0.0
11211,compound,0.0
11212,neg,0.0
11213,neu,1.0
11214,pos,0.0
11215,compound,0.0
11216,neg,0.0
11217,neu,0.781
11218,pos,0.219
11219,compound,0.4215
11220,neg,0.0
11221,neu,1.0
11222,pos,0.0
11223,compound,0.0
11224,neg,0.0
11225,neu,0.57
11226,pos,0.43
11227,compound,0.8074
11228,neg,0.0
11229,neu,0.719
11230,pos,0.281
11231,compound,0.481
11232,neg,0.0
11233,neu,1.0
11234,pos,0.0
11235,compound,0.0
11236,neg,0.0
11237,neu,0.731
11238,pos,0.269
11239,compound,0.2975
11240,neg,0.0
11241,neu,1.0
11242,pos,0.0
11243,compound,0.0
11244,neg,0.0
11245,neu,0.856
11246,pos,0.144
11247,compound,0.4019
11248,neg,0.535
11249,neu,0.465
11250,pos,0.0
11251,compound,-0.3182
11252,neg,0.0
11253,neu,1.0
11254,pos,0.0
11255,compound,0.0
11256,neg,0.0
11257,neu,1.0
11258,pos,0.0
11259,compound,0.0
11260,neg,0.0
11261,neu,0.667
11262,pos,0.333
11263,compound,0.7906
11264,neg,0.0
11265,neu,0.615
11266,pos,0.385
11267,compound,0.3612
11268,neg,0.167
11269,neu,0.606
11270,pos,0.227
11271,compound,0.2023
11272,neg,0.0
11273,neu,1.0
11274,pos,0.0
11275,compound,0.0
11276,neg,0.425
11277,neu,0.575
11278,pos,0.0
11279,compound,-0.5719
11280,neg,0.0
11281,neu,0.0
11282,pos,0.0
11283,compound,0.0
11284,neg,0.0
11285,neu,1.0
11286,pos,0.0
11287,compound,0.0
11288,neg,0.0
11289,neu,1.0
11290,pos,0.0
11291,compound,0.0
11292,neg,0.0
11293,neu,1.0
11294,pos,0.0
11295,compound,0.0
11296,neg,0.0
11297,neu,1.0
11298,pos,0.0
11299,compound,0.0
11300,neg,0.0
11301,neu,0.657
11302,pos,0.343
11303,compound,0.7783
11304,neg,0.0
11305,neu,1.0
11306,pos,0.0
11307,compound,0.0
11308,neg,0.252
11309,neu,0.748
11310,pos,0.0
11311,compound,-0.4019
11312,neg,0.0
11313,neu,1.0
11314,pos,0.0
11315,compound,0.0
11316,neg,0.0
11317,neu,1.0
11318,pos,0.0
11319,compound,0.0
11320,neg,0.0
11321,neu,0.823
11322,pos,0.177
11323,compound,0.4215
11324,neg,0.0
11325,neu,1.0
11326,pos,0.0
11327,compound,0.0
11328,neg,0.0
11329,neu,0.339
11330,pos,0.661
11331,compound,0.5994
11332,neg,0.0
11333,neu,1.0
11334,pos,0.0
11335,compound,0.0
11336,neg,0.0
11337,neu,0.721
11338,pos,0.279
11339,compound,0.4767
11340,neg,0.0
11341,neu,0.648
11342,pos,0.352
11343,compound,0.5859
11344,neg,0.0
11345,neu,1.0
11346,pos,0.0
11347,compound,0.0
11348,neg,0.0
11349,neu,0.848
11350,pos,0.152
11351,compound,0.3612
11352,neg,0.0
11353,neu,1.0
11354,pos,0.0
11355,compound,0.0
11356,neg,0.362
11357,neu,0.638
11358,pos,0.0
11359,compound,-0.34
11360,neg,0.0
11361,neu,0.0
11362,pos,1.0
11363,compound,0.4019
11364,neg,0.0
11365,neu,1.0
11366,pos,0.0
11367,compound,0.0
11368,neg,0.0
11369,neu,1.0
11370,pos,0.0
11371,compound,0.0
11372,neg,0.0
11373,neu,1.0
11374,pos,0.0
11375,compound,0.0
11376,neg,0.0
11377,neu,1.0
11378,pos,0.0
11379,compound,0.0
11380,neg,0.0
11381,neu,1.0
11382,pos,0.0
11383,compound,0.0
11384,neg,0.0
11385,neu,1.0
11386,pos,0.0
11387,compound,0.0
11388,neg,0.0
11389,neu,1.0
11390,pos,0.0
11391,compound,0.0
11392,neg,0.0
11393,neu,1.0
11394,pos,0.0
11395,compound,0.0
11396,neg,0.0
11397,neu,1.0
11398,pos,0.0
11399,compound,0.0
11400,neg,0.0
11401,neu,1.0
11402,pos,0.0
11403,compound,0.0
11404,neg,0.0
11405,neu,0.709
11406,pos,0.291
11407,compound,0.5719
11408,neg,0.337
11409,neu,0.567
11410,pos,0.096
11411,compound,-0.7964
11412,neg,0.0
11413,neu,0.603
11414,pos,0.397
11415,compound,0.7845
11416,neg,0.083
11417,neu,0.769
11418,pos,0.148
11419,compound,0.2732
11420,neg,0.0
11421,neu,1.0
11422,pos,0.0
11423,compound,0.0
11424,neg,0.0
11425,neu,1.0
11426,pos,0.0
11427,compound,0.0
11428,neg,0.0
11429,neu,1.0
11430,pos,0.0
11431,compound,0.0
11432,neg,0.282
11433,neu,0.484
11434,pos,0.234
11435,compound,-0.1531
11436,neg,0.223
11437,neu,0.777
11438,pos,0.0
11439,compound,-0.3182
11440,neg,0.0
11441,neu,0.671
11442,pos,0.329
11443,compound,0.659
11444,neg,0.0
11445,neu,1.0
11446,pos,0.0
11447,compound,0.0
11448,neg,0.0
11449,neu,1.0
11450,pos,0.0
11451,compound,0.0
11452,neg,0.0
11453,neu,0.69
11454,pos,0.31
11455,compound,0.4019
11456,neg,0.0
11457,neu,0.557
11458,pos,0.443
11459,compound,0.7474
11460,neg,0.0
11461,neu,1.0
11462,pos,0.0
11463,compound,0.0
11464,neg,0.0
11465,neu,0.1
11466,pos,0.9
11467,compound,0.7906
11468,neg,0.0
11469,neu,0.667
11470,pos,0.333
11471,compound,0.3612
11472,neg,0.0
11473,neu,1.0
11474,pos,0.0
11475,compound,0.0
11476,neg,0.141
11477,neu,0.859
11478,pos,0.0
11479,compound,-0.3875
11480,neg,0.0
11481,neu,1.0
11482,pos,0.0
11483,compound,0.0
11484,neg,0.0
11485,neu,1.0
11486,pos,0.0
11487,compound,0.0
11488,neg,0.524
11489,neu,0.476
11490,pos,0.0
11491,compound,-0.296
11492,neg,0.688
11493,neu,0.312
11494,pos,0.0
11495,compound,-0.296
11496,neg,0.524
11497,neu,0.476
11498,pos,0.0
11499,compound,-0.296
11500,neg,0.208
11501,neu,0.566
11502,pos,0.226
11503,compound,0.0516
11504,neg,0.07
11505,neu,0.863
11506,pos,0.067
11507,compound,-0.0258
11508,neg,0.189
11509,neu,0.66
11510,pos,0.151
11511,compound,0.0516
11512,neg,0.191
11513,neu,0.508
11514,pos,0.302
11515,compound,0.3206
11516,neg,0.0
11517,neu,1.0
11518,pos,0.0
11519,compound,0.0
11520,neg,0.0
11521,neu,0.632
11522,pos,0.368
11523,compound,0.7506
11524,neg,0.0
11525,neu,1.0
11526,pos,0.0
11527,compound,0.0
11528,neg,0.0
11529,neu,0.645
11530,pos,0.355
11531,compound,0.5106
11532,neg,0.0
11533,neu,1.0
11534,pos,0.0
11535,compound,0.0
11536,neg,0.0
11537,neu,0.0
11538,pos,1.0
11539,compound,0.5859
11540,neg,0.0
11541,neu,1.0
11542,pos,0.0
11543,compound,0.0
11544,neg,0.351
11545,neu,0.649
11546,pos,0.0
11547,compound,-0.5829
11548,neg,0.0
11549,neu,1.0
11550,pos,0.0
11551,compound,0.0
11552,neg,0.0
11553,neu,0.444
11554,pos,0.556
11555,compound,0.3612
11556,neg,0.0
11557,neu,1.0
11558,pos,0.0
11559,compound,0.0
11560,neg,0.0
11561,neu,1.0
11562,pos,0.0
11563,compound,0.0
11564,neg,0.0
11565,neu,0.748
11566,pos,0.252
11567,compound,0.4019
11568,neg,0.0
11569,neu,0.782
11570,pos,0.218
11571,compound,0.4404
11572,neg,0.0
11573,neu,1.0
11574,pos,0.0
11575,compound,0.0
11576,neg,0.0
11577,neu,1.0
11578,pos,0.0
11579,compound,0.0
11580,neg,0.0
11581,neu,0.408
11582,pos,0.592
11583,compound,0.4404
11584,neg,0.0
11585,neu,0.517
11586,pos,0.483
11587,compound,0.4215
11588,neg,0.0
11589,neu,0.458
11590,pos,0.542
11591,compound,0.7964
11592,neg,0.0
11593,neu,1.0
11594,pos,0.0
11595,compound,0.0
11596,neg,0.0
11597,neu,0.698
11598,pos,0.302
11599,compound,0.0772
11600,neg,0.0
11601,neu,1.0
11602,pos,0.0
11603,compound,0.0
11604,neg,0.0
11605,neu,0.408
11606,pos,0.592
11607,compound,0.4404
11608,neg,0.0
11609,neu,1.0
11610,pos,0.0
11611,compound,0.0
11612,neg,0.0
11613,neu,1.0
11614,pos,0.0
11615,compound,0.0
11616,neg,0.0
11617,neu,0.686
11618,pos,0.314
11619,compound,0.4939
11620,neg,0.0
11621,neu,0.6
11622,pos,0.4
11623,compound,0.25
11624,neg,0.0
11625,neu,0.64
11626,pos,0.36
11627,compound,0.5423
11628,neg,0.235
11629,neu,0.765
11630,pos,0.0
11631,compound,-0.4717
11632,neg,0.0
11633,neu,1.0
11634,pos,0.0
11635,compound,0.0
11636,neg,0.0
11637,neu,0.408
11638,pos,0.592
11639,compound,0.4404
11640,neg,0.0
11641,neu,0.769
11642,pos,0.231
11643,compound,0.4019
11644,neg,0.0
11645,neu,1.0
11646,pos,0.0
11647,compound,0.0
11648,neg,0.0
11649,neu,1.0
11650,pos,0.0
11651,compound,0.0
11652,neg,0.0
11653,neu,1.0
11654,pos,0.0
11655,compound,0.0
11656,neg,0.0
11657,neu,1.0
11658,pos,0.0
11659,compound,0.0
11660,neg,0.0
11661,neu,1.0
11662,pos,0.0
11663,compound,0.0
11664,neg,0.0
11665,neu,1.0
11666,pos,0.0
11667,compound,0.0
11668,neg,0.0
11669,neu,0.376
11670,pos,0.624
11671,compound,0.8074
11672,neg,0.0
11673,neu,1.0
11674,pos,0.0
11675,compound,0.0
11676,neg,0.0
11677,neu,1.0
11678,pos,0.0
11679,compound,0.0
11680,neg,0.0
11681,neu,1.0
11682,pos,0.0
11683,compound,0.0
11684,neg,0.0
11685,neu,0.328
11686,pos,0.672
11687,compound,0.6249
11688,neg,0.0
11689,neu,1.0
11690,pos,0.0
11691,compound,0.0
11692,neg,0.238
11693,neu,0.762
11694,pos,0.0
11695,compound,-0.3612
11696,neg,0.0
11697,neu,0.549
11698,pos,0.451
11699,compound,0.4767
11700,neg,0.0
11701,neu,0.762
11702,pos,0.238
11703,compound,0.3612
11704,neg,0.0
11705,neu,1.0
11706,pos,0.0
11707,compound,0.0
11708,neg,0.09
11709,neu,0.629
11710,pos,0.281
11711,compound,0.5916
11712,neg,0.0
11713,neu,1.0
11714,pos,0.0
11715,compound,0.0
11716,neg,0.281
11717,neu,0.479
11718,pos,0.24
11719,compound,-0.1531
11720,neg,0.0
11721,neu,1.0
11722,pos,0.0
11723,compound,0.0
11724,neg,0.0
11725,neu,0.67
11726,pos,0.33
11727,compound,0.8122
11728,neg,0.0
11729,neu,1.0
11730,pos,0.0
11731,compound,0.0
11732,neg,0.0
11733,neu,1.0
11734,pos,0.0
11735,compound,0.0
11736,neg,0.0
11737,neu,0.615
11738,pos,0.385
11739,compound,0.3612
11740,neg,0.259
11741,neu,0.741
11742,pos,0.0
11743,compound,-0.5423
11744,neg,0.0
11745,neu,1.0
11746,pos,0.0
11747,compound,0.0
11748,neg,0.0
11749,neu,1.0
11750,pos,0.0
11751,compound,0.0
11752,neg,0.0
11753,neu,1.0
11754,pos,0.0
11755,compound,0.0
11756,neg,0.0
11757,neu,1.0
11758,pos,0.0
11759,compound,0.0
11760,neg,0.128
11761,neu,0.451
11762,pos,0.421
11763,compound,0.5994
11764,neg,0.0
11765,neu,1.0
11766,pos,0.0
11767,compound,0.0
11768,neg,0.0
11769,neu,0.652
11770,pos,0.348
11771,compound,0.4939
11772,neg,0.0
11773,neu,1.0
11774,pos,0.0
11775,compound,0.0
11776,neg,0.256
11777,neu,0.744
11778,pos,0.0
11779,compound,-0.4767
11780,neg,0.0
11781,neu,0.5
11782,pos,0.5
11783,compound,0.4588
11784,neg,0.0
11785,neu,0.804
11786,pos,0.196
11787,compound,0.2944
11788,neg,0.0
11789,neu,0.762
11790,pos,0.238
11791,compound,0.3612
11792,neg,0.73
11793,neu,0.27
11794,pos,0.0
11795,compound,-0.4019
11796,neg,0.0
11797,neu,1.0
11798,pos,0.0
11799,compound,0.0
11800,neg,0.0
11801,neu,0.588
11802,pos,0.412
11803,compound,0.6369
11804,neg,0.0
11805,neu,0.825
11806,pos,0.175
11807,compound,0.5574
11808,neg,1.0
11809,neu,0.0
11810,pos,0.0
11811,compound,-0.1779
11812,neg,0.0
11813,neu,1.0
11814,pos,0.0
11815,compound,0.0
11816,neg,0.0
11817,neu,1.0
11818,pos,0.0
11819,compound,0.0
11820,neg,0.0
11821,neu,0.328
11822,pos,0.672
11823,compound,0.6249
11824,neg,0.277
11825,neu,0.723
11826,pos,0.0
11827,compound,-0.3182
11828,neg,0.0
11829,neu,0.488
11830,pos,0.512
11831,compound,0.6369
11832,neg,0.0
11833,neu,0.804
11834,pos,0.196
11835,compound,0.765
11836,neg,0.15
11837,neu,0.68
11838,pos,0.17
11839,compound,0.0772
11840,neg,0.0
11841,neu,1.0
11842,pos,0.0
11843,compound,0.0
11844,neg,0.182
11845,neu,0.818
11846,pos,0.0
11847,compound,-0.25
11848,neg,0.0
11849,neu,1.0
11850,pos,0.0
11851,compound,0.0
11852,neg,0.0
11853,neu,1.0
11854,pos,0.0
11855,compound,0.0
11856,neg,0.0
11857,neu,0.77
11858,pos,0.23
11859,compound,0.5563
11860,neg,0.0
11861,neu,1.0
11862,pos,0.0
11863,compound,0.0
11864,neg,0.0
11865,neu,0.758
11866,pos,0.242
11867,compound,0.4939
11868,neg,0.284
11869,neu,0.521
11870,pos,0.195
11871,compound,-0.3336
11872,neg,0.0
11873,neu,1.0
11874,pos,0.0
11875,compound,0.0
11876,neg,0.11
11877,neu,0.55
11878,pos,0.34
11879,compound,0.6808
11880,neg,0.0
11881,neu,1.0
11882,pos,0.0
11883,compound,0.0
11884,neg,0.0
11885,neu,0.462
11886,pos,0.538
11887,compound,0.5423
11888,neg,0.0
11889,neu,1.0
11890,pos,0.0
11891,compound,0.0
11892,neg,0.0
11893,neu,0.826
11894,pos,0.174
11895,compound,0.2263
11896,neg,0.0
11897,neu,1.0
11898,pos,0.0
11899,compound,0.0
11900,neg,0.0
11901,neu,1.0
11902,pos,0.0
11903,compound,0.0
11904,neg,0.0
11905,neu,0.674
11906,pos,0.326
11907,compound,0.4404
11908,neg,0.564
11909,neu,0.436
11910,pos,0.0
11911,compound,-0.6348
11912,neg,0.0
11913,neu,1.0
11914,pos,0.0
11915,compound,0.0
11916,neg,0.0
11917,neu,0.706
11918,pos,0.294
11919,compound,0.3612
11920,neg,0.0
11921,neu,1.0
11922,pos,0.0
11923,compound,0.0
11924,neg,0.0
11925,neu,1.0
11926,pos,0.0
11927,compound,0.0
11928,neg,0.0
11929,neu,1.0
11930,pos,0.0
11931,compound,0.0
11932,neg,0.452
11933,neu,0.548
11934,pos,0.0
11935,compound,-0.5106
11936,neg,0.0
11937,neu,0.0
11938,pos,1.0
11939,compound,0.4404
11940,neg,0.0
11941,neu,0.459
11942,pos,0.541
11943,compound,0.7096
11944,neg,0.0
11945,neu,1.0
11946,pos,0.0
11947,compound,0.0
11948,neg,0.0
11949,neu,1.0
11950,pos,0.0
11951,compound,0.0
11952,neg,0.0
11953,neu,1.0
11954,pos,0.0
11955,compound,0.0
11956,neg,0.0
11957,neu,0.581
11958,pos,0.419
11959,compound,0.5574
11960,neg,0.0
11961,neu,0.682
11962,pos,0.318
11963,compound,0.4215
11964,neg,0.28
11965,neu,0.72
11966,pos,0.0
11967,compound,-0.3612
11968,neg,0.0
11969,neu,1.0
11970,pos,0.0
11971,compound,0.0
11972,neg,0.094
11973,neu,0.718
11974,pos,0.188
11975,compound,0.4019
11976,neg,0.0
11977,neu,0.783
11978,pos,0.217
11979,compound,0.3612
11980,neg,0.0
11981,neu,0.725
11982,pos,0.275
11983,compound,0.2263
11984,neg,0.0
11985,neu,0.588
11986,pos,0.412
11987,compound,0.1027
11988,neg,0.0
11989,neu,1.0
11990,pos,0.0
11991,compound,0.0
11992,neg,0.0
11993,neu,1.0
11994,pos,0.0
11995,compound,0.0
11996,neg,0.0
11997,neu,1.0
11998,pos,0.0
11999,compound,0.0
12000,neg,0.0
12001,neu,1.0
12002,pos,0.0
12003,compound,0.0
12004,neg,0.0
12005,neu,1.0
12006,pos,0.0
12007,compound,0.0
12008,neg,0.455
12009,neu,0.545
12010,pos,0.0
12011,compound,-0.3612
12012,neg,0.73
12013,neu,0.27
12014,pos,0.0
12015,compound,-0.4023
12016,neg,0.0
12017,neu,0.515
12018,pos,0.485
12019,compound,0.765
12020,neg,0.0
12021,neu,1.0
12022,pos,0.0
12023,compound,0.0
12024,neg,0.615
12025,neu,0.385
12026,pos,0.0
12027,compound,-0.1531
12028,neg,0.0
12029,neu,1.0
12030,pos,0.0
12031,compound,0.0
12032,neg,0.302
12033,neu,0.698
12034,pos,0.0
12035,compound,-0.3818
12036,neg,0.0
12037,neu,1.0
12038,pos,0.0
12039,compound,0.0
12040,neg,0.0
12041,neu,1.0
12042,pos,0.0
12043,compound,0.0
12044,neg,0.0
12045,neu,0.345
12046,pos,0.655
12047,compound,0.5859
12048,neg,0.0
12049,neu,0.13
12050,pos,0.87
12051,compound,0.7717
12052,neg,0.0
12053,neu,0.763
12054,pos,0.237
12055,compound,0.4215
12056,neg,0.0
12057,neu,1.0
12058,pos,0.0
12059,compound,0.0
12060,neg,0.375
12061,neu,0.625
12062,pos,0.0
12063,compound,-0.4588
12064,neg,0.476
12065,neu,0.181
12066,pos,0.342
12067,compound,-0.1877
12068,neg,0.147
12069,neu,0.853
12070,pos,0.0
12071,compound,-0.4767
12072,neg,0.0
12073,neu,1.0
12074,pos,0.0
12075,compound,0.0
12076,neg,0.0
12077,neu,1.0
12078,pos,0.0
12079,compound,0.0
12080,neg,0.0
12081,neu,1.0
12082,pos,0.0
12083,compound,0.0
12084,neg,0.284
12085,neu,0.55
12086,pos,0.165
12087,compound,-0.3182
12088,neg,0.0
12089,neu,0.746
12090,pos,0.254
12091,compound,0.1779
12092,neg,0.0
12093,neu,1.0
12094,pos,0.0
12095,compound,0.0
12096,neg,0.538
12097,neu,0.462
12098,pos,0.0
12099,compound,-0.5423
12100,neg,0.333
12101,neu,0.667
12102,pos,0.0
12103,compound,-0.3612
12104,neg,0.0
12105,neu,1.0
12106,pos,0.0
12107,compound,0.0
12108,neg,0.0
12109,neu,1.0
12110,pos,0.0
12111,compound,0.0
12112,neg,0.0
12113,neu,0.588
12114,pos,0.412
12115,compound,0.4215
12116,neg,0.0
12117,neu,1.0
12118,pos,0.0
12119,compound,0.0
12120,neg,0.0
12121,neu,1.0
12122,pos,0.0
12123,compound,0.0
12124,neg,0.0
12125,neu,1.0
12126,pos,0.0
12127,compound,0.0
12128,neg,0.0
12129,neu,0.508
12130,pos,0.492
12131,compound,0.4404
12132,neg,0.0
12133,neu,1.0
12134,pos,0.0
12135,compound,0.0
12136,neg,0.0
12137,neu,1.0
12138,pos,0.0
12139,compound,0.0
12140,neg,0.0
12141,neu,1.0
12142,pos,0.0
12143,compound,0.0
12144,neg,0.0
12145,neu,1.0
12146,pos,0.0
12147,compound,0.0
12148,neg,0.0
12149,neu,0.682
12150,pos,0.318
12151,compound,0.6369
12152,neg,0.0
12153,neu,1.0
12154,pos,0.0
12155,compound,0.0
12156,neg,0.0
12157,neu,0.0
12158,pos,1.0
12159,compound,0.5859
12160,neg,0.0
12161,neu,1.0
12162,pos,0.0
12163,compound,0.0
12164,neg,0.0
12165,neu,1.0
12166,pos,0.0
12167,compound,0.0
12168,neg,0.0
12169,neu,0.795
12170,pos,0.205
12171,compound,0.2023
12172,neg,0.0
12173,neu,1.0
12174,pos,0.0
12175,compound,0.0
12176,neg,0.0
12177,neu,1.0
12178,pos,0.0
12179,compound,0.0
12180,neg,0.0
12181,neu,1.0
12182,pos,0.0
12183,compound,0.0
12184,neg,0.0
12185,neu,1.0
12186,pos,0.0
12187,compound,0.0
12188,neg,0.0
12189,neu,1.0
12190,pos,0.0
12191,compound,0.0
12192,neg,0.0
12193,neu,0.508
12194,pos,0.492
12195,compound,0.4404
12196,neg,0.0
12197,neu,0.797
12198,pos,0.203
12199,compound,0.6808
12200,neg,0.0
12201,neu,0.377
12202,pos,0.623
12203,compound,0.5106
12204,neg,0.0
12205,neu,1.0
12206,pos,0.0
12207,compound,0.0
12208,neg,0.0
12209,neu,1.0
12210,pos,0.0
12211,compound,0.0
12212,neg,0.0
12213,neu,1.0
12214,pos,0.0
12215,compound,0.0
12216,neg,0.0
12217,neu,1.0
12218,pos,0.0
12219,compound,0.0
12220,neg,0.0
12221,neu,1.0
12222,pos,0.0
12223,compound,0.0
12224,neg,0.28
12225,neu,0.72
12226,pos,0.0
12227,compound,-0.5423
12228,neg,0.279
12229,neu,0.721
12230,pos,0.0
12231,compound,-0.4767
12232,neg,0.0
12233,neu,0.519
12234,pos,0.481
12235,compound,0.5719
12236,neg,0.157
12237,neu,0.643
12238,pos,0.2
12239,compound,0.1531
12240,neg,0.0
12241,neu,0.756
12242,pos,0.244
12243,compound,0.4404
12244,neg,0.0
12245,neu,0.748
12246,pos,0.252
12247,compound,0.4019
12248,neg,0.0
12249,neu,0.625
12250,pos,0.375
12251,compound,0.2023
12252,neg,0.0
12253,neu,1.0
12254,pos,0.0
12255,compound,0.0
12256,neg,0.0
12257,neu,1.0
12258,pos,0.0
12259,compound,0.0
12260,neg,0.0
12261,neu,0.633
12262,pos,0.367
12263,compound,0.4404
12264,neg,0.0
12265,neu,1.0
12266,pos,0.0
12267,compound,0.0
12268,neg,0.0
12269,neu,0.641
12270,pos,0.359
12271,compound,0.4215
12272,neg,0.0
12273,neu,1.0
12274,pos,0.0
12275,compound,0.0
12276,neg,0.0
12277,neu,0.756
12278,pos,0.244
12279,compound,0.6369
12280,neg,0.0
12281,neu,0.37
12282,pos,0.63
12283,compound,0.5267
12284,neg,0.0
12285,neu,1.0
12286,pos,0.0
12287,compound,0.0
12288,neg,0.185
12289,neu,0.815
12290,pos,0.0
12291,compound,-0.3612
12292,neg,0.0
12293,neu,0.423
12294,pos,0.577
12295,compound,0.6249
12296,neg,0.0
12297,neu,0.833
12298,pos,0.167
12299,compound,0.4215
12300,neg,0.0
12301,neu,1.0
12302,pos,0.0
12303,compound,0.0
12304,neg,0.0
12305,neu,1.0
12306,pos,0.0
12307,compound,0.0
12308,neg,0.0
12309,neu,1.0
12310,pos,0.0
12311,compound,0.0
12312,neg,0.0
12313,neu,0.861
12314,pos,0.139
12315,compound,0.4404
12316,neg,0.116
12317,neu,0.741
12318,pos,0.143
12319,compound,0.25
12320,neg,0.0
12321,neu,1.0
12322,pos,0.0
12323,compound,0.0
12324,neg,0.0
12325,neu,1.0
12326,pos,0.0
12327,compound,0.0
12328,neg,0.0
12329,neu,1.0
12330,pos,0.0
12331,compound,0.0
12332,neg,0.0
12333,neu,1.0
12334,pos,0.0
12335,compound,0.0
12336,neg,0.0
12337,neu,1.0
12338,pos,0.0
12339,compound,0.0
12340,neg,0.358
12341,neu,0.642
12342,pos,0.0
12343,compound,-0.5994
12344,neg,0.0
12345,neu,0.49
12346,pos,0.51
12347,compound,0.6369
12348,neg,0.0
12349,neu,0.5
12350,pos,0.5
12351,compound,0.6115
12352,neg,0.0
12353,neu,1.0
12354,pos,0.0
12355,compound,0.0
12356,neg,0.0
12357,neu,1.0
12358,pos,0.0
12359,compound,0.0
12360,neg,0.0
12361,neu,1.0
12362,pos,0.0
12363,compound,0.0
12364,neg,0.0
12365,neu,0.323
12366,pos,0.677
12367,compound,0.6369
12368,neg,0.0
12369,neu,0.653
12370,pos,0.347
12371,compound,0.4927
12372,neg,0.0
12373,neu,0.654
12374,pos,0.346
12375,compound,0.5719
12376,neg,0.0
12377,neu,1.0
12378,pos,0.0
12379,compound,0.0
12380,neg,0.0
12381,neu,1.0
12382,pos,0.0
12383,compound,0.0
12384,neg,0.0
12385,neu,0.441
12386,pos,0.559
12387,compound,0.5859
12388,neg,0.0
12389,neu,1.0
12390,pos,0.0
12391,compound,0.0
12392,neg,0.0
12393,neu,1.0
12394,pos,0.0
12395,compound,0.0
12396,neg,0.0
12397,neu,0.619
12398,pos,0.381
12399,compound,0.5719
12400,neg,0.0
12401,neu,0.408
12402,pos,0.592
12403,compound,0.4404
12404,neg,0.116
12405,neu,0.884
12406,pos,0.0
12407,compound,-0.1779
12408,neg,0.0
12409,neu,1.0
12410,pos,0.0
12411,compound,0.0
12412,neg,0.0
12413,neu,0.839
12414,pos,0.161
12415,compound,0.3182
12416,neg,0.178
12417,neu,0.822
12418,pos,0.0
12419,compound,-0.0772
12420,neg,0.263
12421,neu,0.343
12422,pos,0.394
12423,compound,0.5106
12424,neg,0.0
12425,neu,0.714
12426,pos,0.286
12427,compound,0.1531
12428,neg,0.0
12429,neu,0.631
12430,pos,0.369
12431,compound,0.4767
12432,neg,0.033
12433,neu,0.689
12434,pos,0.278
12435,compound,0.872
12436,neg,0.0
12437,neu,1.0
12438,pos,0.0
12439,compound,0.0
12440,neg,0.231
12441,neu,0.769
12442,pos,0.0
12443,compound,-0.128
12444,neg,0.0
12445,neu,1.0
12446,pos,0.0
12447,compound,0.0
12448,neg,0.0
12449,neu,1.0
12450,pos,0.0
12451,compound,0.0
12452,neg,0.0
12453,neu,1.0
12454,pos,0.0
12455,compound,0.0
12456,neg,0.385
12457,neu,0.615
12458,pos,0.0
12459,compound,-0.3612
12460,neg,0.0
12461,neu,1.0
12462,pos,0.0
12463,compound,0.0
12464,neg,0.0
12465,neu,0.818
12466,pos,0.182
12467,compound,0.25
12468,neg,0.0
12469,neu,0.652
12470,pos,0.348
12471,compound,0.4939
12472,neg,0.0
12473,neu,1.0
12474,pos,0.0
12475,compound,0.0
12476,neg,0.0
12477,neu,0.625
12478,pos,0.375
12479,compound,0.6369
12480,neg,0.0
12481,neu,0.588
12482,pos,0.412
12483,compound,0.5423
12484,neg,0.0
12485,neu,1.0
12486,pos,0.0
12487,compound,0.0
12488,neg,0.462
12489,neu,0.538
12490,pos,0.0
12491,compound,-0.5106
12492,neg,0.0
12493,neu,1.0
12494,pos,0.0
12495,compound,0.0
12496,neg,0.0
12497,neu,1.0
12498,pos,0.0
12499,compound,0.0
12500,neg,0.171
12501,neu,0.45
12502,pos,0.378
12503,compound,0.5106
12504,neg,0.0
12505,neu,1.0
12506,pos,0.0
12507,compound,0.0
12508,neg,0.0
12509,neu,0.417
12510,pos,0.583
12511,compound,0.6369
12512,neg,0.0
12513,neu,1.0
12514,pos,0.0
12515,compound,0.0
12516,neg,0.0
12517,neu,1.0
12518,pos,0.0
12519,compound,0.0
12520,neg,0.0
12521,neu,1.0
12522,pos,0.0
12523,compound,0.0
12524,neg,0.0
12525,neu,0.448
