label,values
compound,0.5411
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.309
pos,0.691
compound,0.7717
neg,0.0
neu,0.667
pos,0.333
compound,0.3612
neg,0.0
neu,0.847
pos,0.153
compound,0.4404
neg,0.0
neu,0.6
pos,0.4
compound,0.6114
neg,0.0
neu,0.741
pos,0.259
compound,0.5411
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.803
pos,0.197
compound,0.4019
neg,0.0
neu,0.654
pos,0.346
compound,0.5719
neg,0.0
neu,0.546
pos,0.454
compound,0.6326
neg,0.0
neu,0.853
pos,0.147
compound,0.4753
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.354
pos,0.646
compound,0.807
neg,0.089
neu,0.697
pos,0.214
compound,0.5166
neg,0.239
neu,0.761
pos,0.0
compound,-0.296
neg,0.0
neu,0.625
pos,0.375
compound,0.6369
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.787
pos,0.213
compound,0.2263
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.0
pos,0.0
compound,0.0
neg,0.0
neu,0.321
pos,0.679
compound,0.8622
neg,0.0
neu,0.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.556
pos,0.444
compound,0.8313
neg,0.0
neu,0.701
pos,0.299
compound,0.7964
neg,0.0
neu,0.0
pos,1.0
compound,0.5848
neg,0.0
neu,0.589
pos,0.411
compound,0.636
neg,0.0
neu,0.565
pos,0.435
compound,0.9016
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.441
pos,0.559
compound,0.5859
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.345
pos,0.655
compound,0.5859
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.574
neu,0.426
pos,0.0
compound,-0.4019
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.752
pos,0.248
compound,0.5106
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.385
pos,0.615
compound,0.4939
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.44
pos,0.56
compound,0.6249
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.27
neu,0.552
pos,0.178
compound,-0.3595
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.556
pos,0.444
compound,0.34
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.2
pos,0.8
compound,0.6114
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.618
pos,0.382
compound,0.7345
neg,0.0
neu,0.466
pos,0.534
compound,0.9531
neg,0.091
neu,0.909
pos,0.0
compound,-0.296
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.077
neu,0.618
pos,0.305
compound,0.7412
neg,0.375
neu,0.625
pos,0.0
compound,-0.34
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.313
pos,0.687
compound,0.6588
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.396
pos,0.604
compound,0.6784
neg,0.0
neu,0.441
pos,0.559
compound,0.9134
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.292
neu,0.488
pos,0.22
compound,-0.2247
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.2
pos,0.8
compound,0.7906
neg,0.0
neu,0.328
pos,0.672
compound,0.8478
neg,0.0
neu,0.393
pos,0.607
compound,0.4753
neg,0.0
neu,0.508
pos,0.492
compound,0.7003
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.357
pos,0.643
compound,0.802
neg,0.0
neu,0.667
pos,0.333
compound,0.6114
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.519
pos,0.481
compound,0.5719
neg,0.0
neu,0.577
pos,0.423
compound,0.296
neg,0.0
neu,0.476
pos,0.524
compound,0.5106
neg,0.0
neu,0.165
pos,0.835
compound,0.7243
neg,0.0
neu,0.0
pos,0.0
compound,0.0
neg,0.0
neu,0.476
pos,0.524
compound,0.9359
neg,0.0
neu,0.585
pos,0.415
compound,0.7501
neg,0.0
neu,0.714
pos,0.286
compound,0.5574
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.328
pos,0.672
compound,0.6249
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.556
pos,0.444
compound,0.6105
neg,0.0
neu,0.0
pos,1.0
compound,0.4588
neg,0.0
neu,0.637
pos,0.363
compound,0.6114
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.262
neu,0.738
pos,0.0
compound,-0.4939
neg,0.0
neu,0.318
pos,0.682
compound,0.6467
neg,0.0
neu,0.351
pos,0.649
compound,0.5719
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.534
pos,0.466
compound,0.7269
neg,0.0
neu,0.678
pos,0.322
compound,0.2263
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.364
pos,0.636
compound,0.5411
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.159
pos,0.841
compound,0.6476
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.853
pos,0.147
compound,0.4767
neg,0.0
neu,0.449
pos,0.551
compound,0.9259
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.386
pos,0.614
compound,0.6981
neg,0.0
neu,0.0
pos,1.0
compound,0.4588
neg,0.0
neu,0.345
pos,0.655
compound,0.5859
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.238
pos,0.762
compound,0.4939
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.231
pos,0.769
compound,0.875
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.313
pos,0.687
compound,0.6588
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.108
pos,0.892
compound,0.8038
neg,0.0
neu,0.792
pos,0.208
compound,0.2732
neg,0.0
neu,0.27
pos,0.73
compound,0.4019
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.473
pos,0.527
compound,0.836
neg,0.223
neu,0.446
pos,0.331
compound,0.2382
neg,0.0
neu,0.122
pos,0.878
compound,0.8016
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.0
pos,1.0
compound,0.2263
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.716
pos,0.284
compound,0.3365
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.465
pos,0.535
compound,0.3182
neg,0.0
neu,0.501
pos,0.499
compound,0.6114
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.379
pos,0.621
compound,0.8478
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.412
pos,0.588
compound,0.6467
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.2
pos,0.8
compound,0.7906
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.592
pos,0.408
compound,0.7351
neg,0.0
neu,0.5
pos,0.5
compound,0.7901
neg,0.0
neu,0.444
pos,0.556
compound,0.8825
neg,0.0
neu,0.825
pos,0.175
compound,0.5598
neg,0.0
neu,0.196
pos,0.804
compound,0.6239
neg,0.0
neu,0.79
pos,0.21
compound,0.4926
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.496
pos,0.504
compound,0.9601
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.855
pos,0.145
compound,0.8172
neg,0.0
neu,0.0
pos,0.0
compound,0.0
neg,0.0
neu,0.706
pos,0.294
compound,0.3612
neg,0.0
neu,0.263
pos,0.737
compound,0.8126
neg,0.0
neu,0.328
pos,0.672
compound,0.8478
neg,0.0
neu,0.438
pos,0.562
compound,0.8398
neg,0.0
neu,0.513
pos,0.487
compound,0.69
neg,0.103
neu,0.684
pos,0.213
compound,0.3794
neg,0.0
neu,0.338
pos,0.662
compound,0.8689
neg,0.0
neu,0.678
pos,0.322
compound,0.2263
neg,0.0
neu,0.474
pos,0.526
compound,0.9231
neg,0.0
neu,0.481
pos,0.519
compound,0.9337
neg,0.0
neu,0.382
pos,0.618
compound,0.8271
neg,0.0
neu,0.318
pos,0.682
compound,0.6467
neg,0.0
neu,0.375
pos,0.625
compound,0.6124
neg,0.0
neu,0.421
pos,0.579
compound,0.6705
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.568
pos,0.432
compound,0.7263
neg,0.0
neu,0.67
pos,0.33
compound,0.7096
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.516
pos,0.484
compound,0.6836
neg,0.092
neu,0.612
pos,0.296
compound,0.6133
neg,0.0
neu,0.63
pos,0.37
compound,0.5719
neg,0.0
neu,0.472
pos,0.528
compound,0.7717
neg,0.0
neu,0.404
pos,0.596
compound,0.7096
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.759
pos,0.241
compound,0.2263
neg,0.0
neu,0.429
pos,0.571
compound,0.6114
neg,0.0
neu,0.667
pos,0.333
compound,0.4588
neg,0.0
neu,0.339
pos,0.661
compound,0.4404
neg,0.0
neu,0.357
pos,0.643
compound,0.8016
neg,0.0
neu,0.0
pos,0.0
compound,0.0
neg,0.0
neu,0.667
pos,0.333
compound,0.3612
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.476
pos,0.524
compound,0.5106
neg,0.0
neu,0.323
pos,0.677
compound,0.9118
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.302
pos,0.698
compound,0.7865
neg,0.0
neu,0.548
pos,0.452
compound,0.5106
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.598
pos,0.402
compound,0.4003
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.698
pos,0.302
compound,0.2878
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.385
pos,0.615
compound,0.4939
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.393
neu,0.0
pos,0.607
compound,0.3182
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.25
pos,0.75
compound,0.7184
neg,0.0
neu,0.0
pos,1.0
compound,0.34
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.0
pos,1.0
compound,0.5574
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.511
pos,0.489
compound,0.7717
neg,0.0
neu,0.204
pos,0.796
compound,0.8313
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.917
pos,0.083
compound,0.4019
neg,0.0
neu,0.707
pos,0.293
compound,0.4404
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.227
neu,0.567
pos,0.206
compound,-0.0772
neg,0.0
neu,0.366
pos,0.634
compound,0.6378
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.204
pos,0.796
compound,0.5994
neg,0.0
neu,0.762
pos,0.238
compound,0.3612
neg,0.158
neu,0.842
pos,0.0
compound,-0.3089
neg,1.0
neu,0.0
pos,0.0
compound,-0.1779
neg,0.265
neu,0.735
pos,0.0
compound,-0.5574
neg,0.282
neu,0.545
pos,0.173
compound,-0.34
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.6
pos,0.4
compound,0.25
neg,0.304
neu,0.696
pos,0.0
compound,-0.5423
neg,0.07
neu,0.825
pos,0.105
compound,0.2732
neg,0.0
neu,0.769
pos,0.231
compound,0.34
neg,0.0
neu,0.656
pos,0.344
compound,0.6369
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.662
pos,0.338
compound,0.5574
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.144
neu,0.765
pos,0.091
compound,-0.0629
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.732
pos,0.268
compound,0.765
neg,0.0
neu,0.887
pos,0.113
compound,0.4939
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.11
neu,0.89
pos,0.0
compound,-0.1531
neg,0.0
neu,0.676
pos,0.324
compound,0.34
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.495
pos,0.505
compound,0.6249
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.425
pos,0.575
compound,0.9485
neg,0.0
neu,0.741
pos,0.259
compound,0.2732
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.718
pos,0.282
compound,0.6249
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.219
neu,0.535
pos,0.246
compound,0.128
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.61
pos,0.39
compound,0.4926
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.606
pos,0.394
compound,0.5994
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.513
pos,0.487
compound,0.4215
neg,0.0
neu,0.58
pos,0.42
compound,0.4404
neg,0.057
neu,0.79
pos,0.153
compound,0.4728
neg,0.0
neu,0.423
pos,0.577
compound,0.6249
neg,0.0
neu,0.569
pos,0.431
compound,0.6486
neg,0.0
neu,0.815
pos,0.185
compound,0.3612
neg,0.0
neu,0.909
pos,0.091
compound,0.4019
neg,0.0
neu,0.674
pos,0.326
compound,0.4404
neg,0.0
neu,0.152
pos,0.848
compound,0.6808
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.303
pos,0.697
compound,0.5574
neg,0.0
neu,0.802
pos,0.198
compound,0.5719
neg,0.0
neu,0.551
pos,0.449
compound,0.8391
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.942
pos,0.058
compound,0.2023
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.68
pos,0.32
compound,0.9217
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.234
neu,0.419
pos,0.347
compound,0.4404
neg,0.0
neu,0.621
pos,0.379
compound,0.7269
neg,0.0
neu,0.0
pos,1.0
compound,0.5859
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.534
pos,0.466
compound,0.7269
neg,0.0
neu,0.656
pos,0.344
compound,0.4939
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.725
pos,0.275
compound,0.2263
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.667
pos,0.333
compound,0.4588
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.448
pos,0.552
compound,0.5719
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.093
neu,0.49
pos,0.417
compound,0.8617
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.192
neu,0.577
pos,0.231
compound,0.1027
neg,0.0
neu,0.545
pos,0.455
compound,0.3612
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.759
pos,0.241
compound,0.5859
neg,0.0
neu,0.855
pos,0.145
compound,0.5267
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.565
pos,0.435
compound,0.6597
neg,0.0
neu,0.0
pos,1.0
compound,0.5859
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.417
pos,0.583
compound,0.4215
neg,0.0
neu,0.933
pos,0.067
compound,0.0772
neg,0.0
neu,0.426
pos,0.574
compound,0.4019
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.255
neu,0.745
pos,0.0
compound,-0.34
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.709
pos,0.291
compound,0.5719
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.334
pos,0.666
compound,0.6114
neg,0.0
neu,0.73
pos,0.27
compound,0.5719
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.222
pos,0.778
compound,0.5423
neg,0.0
neu,0.722
pos,0.278
compound,0.4019
neg,0.119
neu,0.714
pos,0.167
compound,0.2023
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.104
neu,0.896
pos,0.0
compound,-0.296
neg,0.0
neu,0.769
pos,0.231
compound,0.3818
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.135
neu,0.865
pos,0.0
compound,-0.1027
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.253
neu,0.747
pos,0.0
compound,-0.5256
neg,0.0
neu,0.738
pos,0.262
compound,0.4939
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.595
neu,0.405
pos,0.0
compound,-0.6597
neg,0.334
neu,0.501
pos,0.165
compound,-0.7959
neg,0.237
neu,0.538
pos,0.226
compound,-0.0516
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.426
pos,0.574
compound,0.4019
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.903
pos,0.097
compound,0.128
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.142
neu,0.637
pos,0.221
compound,0.1531
neg,0.0
neu,0.5
pos,0.5
compound,0.4588
neg,0.714
neu,0.286
pos,0.0
compound,-0.3612
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.101
neu,0.783
pos,0.115
compound,0.0772
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.781
pos,0.219
compound,0.4215
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.57
pos,0.43
compound,0.8074
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.566
pos,0.434
compound,0.5584
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.777
pos,0.223
compound,0.5574
neg,0.535
neu,0.465
pos,0.0
compound,-0.3182
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.667
pos,0.333
compound,0.7906
neg,0.0
neu,0.615
pos,0.385
compound,0.3612
neg,0.167
neu,0.606
pos,0.227
compound,0.2023
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.425
neu,0.575
pos,0.0
compound,-0.5719
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.657
pos,0.343
compound,0.7783
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.252
neu,0.748
pos,0.0
compound,-0.4019
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.853
pos,0.147
compound,0.2263
neg,0.0
neu,0.823
pos,0.177
compound,0.4215
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.339
pos,0.661
compound,0.5994
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.721
pos,0.279
compound,0.4767
neg,0.0
neu,0.648
pos,0.352
compound,0.5859
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.8
pos,0.2
compound,0.3612
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.362
neu,0.638
pos,0.0
compound,-0.34
neg,0.0
neu,0.0
pos,1.0
compound,0.4019
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.769
pos,0.231
compound,0.34
neg,0.0
neu,0.709
pos,0.291
compound,0.5719
neg,0.301
neu,0.602
pos,0.096
compound,-0.7783
neg,0.0
neu,0.603
pos,0.397
compound,0.7845
neg,0.083
neu,0.769
pos,0.148
compound,0.2732
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.282
neu,0.484
pos,0.234
compound,-0.1531
neg,0.223
neu,0.777
pos,0.0
compound,-0.3182
neg,0.0
neu,0.642
pos,0.358
compound,0.7291
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.69
pos,0.31
compound,0.4019
neg,0.0
neu,0.557
pos,0.443
compound,0.7474
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.1
pos,0.9
compound,0.7906
neg,0.0
neu,0.667
pos,0.333
compound,0.3612
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.141
neu,0.859
pos,0.0
compound,-0.3875
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.524
neu,0.476
pos,0.0
compound,-0.296
neg,0.688
neu,0.312
pos,0.0
compound,-0.296
neg,0.524
neu,0.476
pos,0.0
compound,-0.296
neg,0.208
neu,0.566
pos,0.226
compound,0.0516
neg,0.07
neu,0.863
pos,0.067
compound,-0.0258
neg,0.189
neu,0.66
pos,0.151
compound,0.0516
neg,0.191
neu,0.508
pos,0.302
compound,0.3206
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.622
pos,0.378
compound,0.7712
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.645
pos,0.355
compound,0.5106
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.0
pos,1.0
compound,0.5859
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.351
neu,0.649
pos,0.0
compound,-0.5829
neg,0.0
neu,1.0
pos,0.0
compound,0.0
neg,0.0
neu,0.444
pos,0.556
